id,uname,name,url
76110,gotube-the-worlds-most-portable-electric-scooter,GoTube - The World's Most Portable Electric Scooter,https://www.kickstarter.com/projects/gotube/gotube-the-worlds-most-portable-electric-scooter
76116,worship-music-and-gods-mission-to-the-nations,Worship Music and God's Mission to the Nations,https://www.kickstarter.com/projects/ryanandmelanie/worship-music-and-gods-mission-to-the-nations
76152,zipsloth-the-worlds-laziest-hoodie,ZipSloth: The World's Laziest Hoodie,https://www.kickstarter.com/projects/1094240789/zipsloth-the-worlds-laziest-hoodie
76163,introducing-vandra-the-worlds-safest-backpack,Introducing Vandra - The world's safest backpack,https://www.kickstarter.com/projects/sapfire/introducing-vandra-the-worlds-safest-backpack
76196,wayward-a-hunters-board-game,Wayward - A Hunter's Board Game (Canceled),https://www.kickstarter.com/projects/harmoniousduck/wayward-a-hunters-board-game
76223,metamotion-10-axis-imu-dev-board-w-wireless-sensor,MetaMotion: 10-axis IMU dev board w/ Wireless Sensor Fusion,https://www.kickstarter.com/projects/metawear/metamotion-10-axis-imu-dev-board-w-wireless-sensor
76293,its-a-ficklin-kinda-day-the-album,It's a Ficklin Kinda Day - The Album,https://www.kickstarter.com/projects/827495009/its-a-ficklin-kinda-day-the-album
76298,tk-worlds-first-stainless-vacuum-insulated-cycling,TK. World's First Stainless Vacuum Insulated Cycling Bottle,https://www.kickstarter.com/projects/1960574552/tk-worlds-first-stainless-vacuum-insulated-cycling
76317,fall-schematic,Fall Schematic (Canceled),https://www.kickstarter.com/projects/507884081/fall-schematic
76322,stephen-vollaros-eagle-scout-project-southington-c,Stephen Vollaro's Eagle Scout Project (Southington CT),https://www.kickstarter.com/projects/190056055/stephen-vollaros-eagle-scout-project-southington-c
76325,fravel-the-worlds-cutest-suitcase,Fravel: The World's Cutest Suitcase,https://www.kickstarter.com/projects/1789392299/fravel-the-worlds-cutest-suitcase
76363,things-i-need-to-say-album,Things I Need To Say Album,https://www.kickstarter.com/projects/619607671/things-i-need-to-say-album
76365,everette-hartsoes-hell-riot-0-zombie-hunter-x-edit,Everette Hartsoe's HELL RIOT #0-ZOMBIE HUNTER X EDITION,https://www.kickstarter.com/projects/667419690/everette-hartsoes-hell-riot-0-zombie-hunter-x-edit
76383,dot-worlds-smallest-bluetooth-headset,Dot - World's Smallest Bluetooth Headset (Suspended),https://www.kickstarter.com/projects/sospeciallabs/dot-worlds-smallest-bluetooth-headset
76395,arduino-raspberry-pi-prototype-i-o-card,Arduino/Raspberry Pi Prototype I/O Card,https://www.kickstarter.com/projects/land-boards/arduino-raspberry-pi-prototype-i-o-card
76421,make-100-limited-edition-rare-mystical-alphonse-mu,MAKE 100 Limited Edition RARE mystical Alphonse Mucha print,https://www.kickstarter.com/projects/centuryguild/make-100-limited-edition-rare-mystical-alphonse-mu
76422,iclip-the-worlds-most-ultimate-magnetic-wire-organ,iClip - the World's most ultimate magnetic wire organizer,https://www.kickstarter.com/projects/392305075/iclip-the-worlds-most-ultimate-magnetic-wire-organ
76426,bryan-james-debut-album,Bryan James - Debut Album!,https://www.kickstarter.com/projects/musicbryanjames/bryan-james-debut-album
76431,knowhere-coffee-comics-and-games-post-falls-shop,"Knowhere Coffee, Comics and Games: Post Falls Shop",https://www.kickstarter.com/projects/knowhere/knowhere-coffee-comics-and-games-post-falls-shop
76439,see-think-do-the-natural-eye-photo-cards,SEE THINK DO - The Natural Eye Photo Cards,https://www.kickstarter.com/projects/543323408/see-think-do-the-natural-eye-photo-cards
76444,vacuumclickatm-the-worlds-best-portable-vacuum-gad,VacuumClicka™ - The World's Best Portable Vacuum Gadget,https://www.kickstarter.com/projects/vacuumclicka/vacuumclickatm-the-worlds-best-portable-vacuum-gad
76472,frankly-benjamins-debut-ep,Frankly Benjamin's debut EP,https://www.kickstarter.com/projects/1436141915/frankly-benjamins-debut-ep
76495,ikeybo-worlds-most-advanced-projection-keyboard-an,iKeybo: World's Most Advanced Projection Keyboard and Piano,https://www.kickstarter.com/projects/ikeybo/ikeybo-worlds-most-advanced-projection-keyboard-an
76497,tabletopcork-irelands-first-late-night-board-game,TabletopCork - Ireland's first late night board game café,https://www.kickstarter.com/projects/959443804/tabletopcork-irelands-first-late-night-board-game
76507,harlem-unbound-a-cthulhu-roleplaying-game-sourcebo,"Harlem Unbound, a Cthulhu roleplaying game sourcebook",https://www.kickstarter.com/projects/1881168175/harlem-unbound-a-cthulhu-roleplaying-game-sourcebo
76583,cronovo-inc,Cronovo Smartwatch,https://www.kickstarter.com/projects/2140281637/cronovo-inc
76602,usbidi-the-worlds-most-intelligent-charger-ever,UsBidi - The World's Most Intelligent Charger Ever!,https://www.kickstarter.com/projects/evolvedcharger/usbidi-the-worlds-most-intelligent-charger-ever
76637,kurt-schulers-first-studio-album,KURT SCHULER'S FIRST STUDIO ALBUM,https://www.kickstarter.com/projects/712426769/kurt-schulers-first-studio-album
76657,make-100-eve-by-gail-potocki-signed-and-numbered-a,MAKE 100: EVE,https://www.kickstarter.com/projects/gailpotocki/make-100-eve-by-gail-potocki-signed-and-numbered-a
76706,moji-heated-roller-youll-never-use-a-foam-roller-a,Moji HEATED Roller - You'll never use a foam roller again,https://www.kickstarter.com/projects/mojiheatroller/moji-heated-roller-youll-never-use-a-foam-roller-a
76756,riley-ann-lets-build-an-album-together,Riley Ann - Let's build an album together!,https://www.kickstarter.com/projects/1309252452/riley-ann-lets-build-an-album-together
76757,double-sapphires-elite-screen-protectors,World's Most Innovative Screen Protector; Double Sapphires® (Suspended),https://www.kickstarter.com/projects/sapphireglass/double-sapphires-elite-screen-protectors
76921,cardiff-met-product-design-2017-show,Cardiff Met - Product Design 2017 Show,https://www.kickstarter.com/projects/1599055113/cardiff-met-product-design-2017-show
76922,a-conversation-with-samael,A Conversation with Samael,https://www.kickstarter.com/projects/1173578296/a-conversation-with-samael
76939,keypad-keyboard-protection-for-13-and-15-macbook-p,Keypad,https://www.kickstarter.com/projects/1514086986/keypad-keyboard-protection-for-13-and-15-macbook-p
76987,do-you-razor-head-shave-a-fresh-finish-experience,Do you razor shave your head? Improve your experience.,https://www.kickstarter.com/projects/ihead8/do-you-razor-head-shave-a-fresh-finish-experience
76989,aerospace-grade-pyramids-copper-and-tungsten,Aerospace Grade Copper & Tungsten Pyramids,https://www.kickstarter.com/projects/metal-ology/aerospace-grade-pyramids-copper-and-tungsten
76992,keygogotm-a-new-spin-on-the-key-ring-g5-ti-multi-t,KeyGoGo™ The World's First Spinning Top & Twin Key Ring EDC,https://www.kickstarter.com/projects/1392931493/keygogotm-a-new-spin-on-the-key-ring-g5-ti-multi-t
76997,womens-march-on-washington-protest-posters,Women's March on Washington Posters,https://www.kickstarter.com/projects/1682928541/womens-march-on-washington-protest-posters
77034,the-folio-12-and-13-taux-trilogy-completion,The Folio #12 & #13 Taux Trilogy Completion,https://www.kickstarter.com/projects/563681582/the-folio-12-and-13-taux-trilogy-completion
77080,vital-backpack,Vital Backpack (Canceled),https://www.kickstarter.com/projects/201018369/vital-backpack
77091,automated-comfort-linq-smart-vents,Automated Comfort - Linq Smart Vents (Canceled),https://www.kickstarter.com/projects/linqhome/automated-comfort-linq-smart-vents
77275,coinsol-a-wallet-with-unlimited-card-slots,Coinsol - A wallet with unlimited card slots,https://www.kickstarter.com/projects/1609655773/coinsol-a-wallet-with-unlimited-card-slots
77360,its-you,It's You,https://www.kickstarter.com/projects/791209726/its-you
77364,smut-peddler-presents-the-dinah-might-enamel-pin,Smut Peddler Presents: The Dinah Might Enamel Pin!,https://www.kickstarter.com/projects/ironspike/smut-peddler-presents-the-dinah-might-enamel-pin
77377,nimbus-20-the-worlds-first-smart-towel-rack,Nimbus 2.0:The World's first Smart Towel Rack (Suspended),https://www.kickstarter.com/projects/933057118/nimbus-20-the-worlds-first-smart-towel-rack
77427,crush-your-new-years-resolution-and-learn-to-code,Crush your New Year's resolution and learn to code,https://www.kickstarter.com/projects/1555758454/crush-your-new-years-resolution-and-learn-to-code
77428,the-salty-soldier-website-and-mobile-app-iphone-an,The Salty Soldier Website and Mobile App (Iphone+Android),https://www.kickstarter.com/projects/1848870375/the-salty-soldier-website-and-mobile-app-iphone-an
77467,grinningremnants-first-playmat,GrinningRemnant's first playmat!,https://www.kickstarter.com/projects/alexgoodman/grinningremnants-first-playmat
77468,questions-to-know-you-card-game-with-250-question,"\Questions to know you\"" - Card Game with 250 question cards""",https://www.kickstarter.com/projects/1485937519/questions-to-know-you-card-game-with-250-question
77494,duck-rings-advanced-gym-rings-for-climbers,Duck Rings - Advanced gym rings for climbers,https://www.kickstarter.com/projects/693313767/duck-rings-advanced-gym-rings-for-climbers
77498,cube-in-cube-in-oligodynamic-brass,Cube In Cube In Oligodynamic Brass,https://www.kickstarter.com/projects/1227382882/cube-in-cube-in-oligodynamic-brass
77499,tiny-tops-20-micro-spinning-tops,Tiny Tops 2.0 Micro Spinning Tops,https://www.kickstarter.com/projects/1640052457/tiny-tops-20-micro-spinning-tops
77948,really-minimalistic-leather-wallet-and-stylish-lea,Really minimalistic leather wallet and stylish leather case,https://www.kickstarter.com/projects/1893012526/really-minimalistic-leather-wallet-and-stylish-lea
77950,cycling-wear-for-women-by-women,Cycling Wear: For Women By Women,https://www.kickstarter.com/projects/redfrogathletics/cycling-wear-for-women-by-women
78437,girrion-book-1-the-chrysalis-and-the-stone-issue-6,Girrion Book 1 The Chrysalis & the Stone Issue 6,https://www.kickstarter.com/projects/1405228741/girrion-book-1-the-chrysalis-and-the-stone-issue-6
78459,indie-microblogging-owning-your-short-form-writing,Indie Microblogging: owning your short-form writing,https://www.kickstarter.com/projects/manton/indie-microblogging-owning-your-short-form-writing
78462,intelligent-security-camera-cover-webcam-privacy-c,Intelligent Security | Camera Cover - Webcam Privacy Cover,https://www.kickstarter.com/projects/ispaul/intelligent-security-camera-cover-webcam-privacy-c
78839,intrepid-fools-the-murderous-philanthropist-of-cro,Intrepid Fools: The Murderous Philanthropist of Croydon Town,https://www.kickstarter.com/projects/131784423/intrepid-fools-the-murderous-philanthropist-of-cro
78868,the-loneliest-lp,The Loneliest LP,https://www.kickstarter.com/projects/mikea/the-loneliest-lp
78910,atos-arm-rest-table-with-phone-and-tablet-stand,"ATOS, Arm Rest Table with phone and tablet stand",https://www.kickstarter.com/projects/lohn/atos-arm-rest-table-with-phone-and-tablet-stand
78921,bad-applestm-the-highly-offensive-unofficial-expan,Bad Apples™ -The highly offensive unofficial expansion packs,https://www.kickstarter.com/projects/badapples/bad-applestm-the-highly-offensive-unofficial-expan
79191,the-star-on-the-shore-a-call-of-cthulhu-rpg-module,The Star on the Shore - A Call of Cthulhu RPG Module,https://www.kickstarter.com/projects/darkcultgames/the-star-on-the-shore-a-call-of-cthulhu-rpg-module
79310,atlas-time-co-a-new-generation-of-contemporary-wat,Atlas Time Co. | A New Generation of Contemporary Watches,https://www.kickstarter.com/projects/atlastimeco/atlas-time-co-a-new-generation-of-contemporary-wat
79329,heartbreak-hits-theo-katzmans-second-lp,Heartbreak Hits – Theo Katzman's Second LP,https://www.kickstarter.com/projects/1283634422/heartbreak-hits-theo-katzmans-second-lp
79686,aphroadonis-custom-made-luxury-leather-bags,AphroAdonis: Custom-made Luxury Leather Bags,https://www.kickstarter.com/projects/aphroadonis/aphroadonis-custom-made-luxury-leather-bags
79944,helloear-arc-the-worlds-most-comfortable-custom-ea,HelloEar Arc: The world's most comfortable custom earphones,https://www.kickstarter.com/projects/1114111331/helloear-arc-the-worlds-most-comfortable-custom-ea
80014,speedx-unicorn-smart-road-bike-with-built-in-power,SpeedX Unicorn | smart road bike with built-in power meter,https://www.kickstarter.com/projects/speedx/speedx-unicorn-smart-road-bike-with-built-in-power
80036,spyn-decision-making-made-fun,Spyn: decision-making made fun!,https://www.kickstarter.com/projects/onehundred/spyn-decision-making-made-fun
80146,tao-long,Tao Long,https://www.kickstarter.com/projects/gonab/tao-long
80197,vegan-dinner,@->---- Vegan Dinner ----<-@,https://www.kickstarter.com/projects/panacirema/vegan-dinner
80568,a-paintbrush-unfold-ep-debut-by-liselotte-ostblom,"\A Paintbrush Unfold\"" [EP debut]""",https://www.kickstarter.com/projects/liselotteostblom/a-paintbrush-unfold-ep-debut-by-liselotte-ostblom
80582,get-2-great-games-and-help-save-crash-games,Get 2 Great Games & Help Save Crash Games!,https://www.kickstarter.com/projects/crashgames/get-2-great-games-and-help-save-crash-games
80600,wild-times-an-oral-history-of-wildstorm-studios,Wild Times: An Oral History of WildStorm Studios,https://www.kickstarter.com/projects/380880731/wild-times-an-oral-history-of-wildstorm-studios
80747,high-fantasy-herps-artist-enamel-pins,High Fantasy Herps: Artist Enamel Pins,https://www.kickstarter.com/projects/ainsleyyeager/high-fantasy-herps-artist-enamel-pins
80957,akita-wireless-headphones-the-ultimate-sensational,AKITA - The Ultimate Wireless Earbuds with Sensational Sound,https://www.kickstarter.com/projects/1503841108/akita-wireless-headphones-the-ultimate-sensational
81046,yia-the-autobiography-of-fish-as-told-to-charles-h,YIA: The Autobiography of Fish as told to Charles Huynh,https://www.kickstarter.com/projects/1843895348/yia-the-autobiography-of-fish-as-told-to-charles-h
81138,make-100-alcohol-ink-paintings,Make 100: Alcohol Ink Paintings,https://www.kickstarter.com/projects/1022321138/make-100-alcohol-ink-paintings
81298,lapmonitor-multi-user-lap-timing-and-counting-syst,LapMonitor: Multi-user lap timing and counting system,https://www.kickstarter.com/projects/565447764/lapmonitor-multi-user-lap-timing-and-counting-syst
81370,moneymalisttm-the-business-wallet,Moneymalist™ - The Business Wallet,https://www.kickstarter.com/projects/376846428/moneymalisttm-the-business-wallet
81775,make100-skt-ceramics-caribou-mug,Make100: SKT Ceramics Caribou Mug,https://www.kickstarter.com/projects/391752170/make100-skt-ceramics-caribou-mug
81812,vault-magnetic-pedals-maglock-bike-pedal,Vault Magnetic Pedals - MagLOCK Bike Pedal,https://www.kickstarter.com/projects/1801092093/vault-magnetic-pedals-maglock-bike-pedal
81862,introducing-nexxbar-a-revolution-in-self-therapy,Introducing NEXXBAR: A Revolution in Self Therapy,https://www.kickstarter.com/projects/nexxbar/introducing-nexxbar-a-revolution-in-self-therapy
81890,littlearm-2c-mini-arduino-robot-arm-for-stem-and-h,LittleArm 2C - Mini Arduino Robot Arm for STEM and Hobby,https://www.kickstarter.com/projects/254771949/littlearm-2c-mini-arduino-robot-arm-for-stem-and-h
82000,invisible-courts,Invisible Courts,https://www.kickstarter.com/projects/yancey/invisible-courts
